Município,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Santa Fé De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,1143,699,444
Santa Fé De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1153,958,195
Santa Fé De Minas,MG,Sudeste,BUTANTAN/SINOVAC,842,460,382
Santa Fé De Minas,MG,Sudeste,PFIZER/BIONTECH,170,170,0
Santa Fé De Minas,MG,Sudeste,JANSSEN,13,0,0
Santa Fé Do Araguaia,TO,Norte,FIOCRUZ/ASTRAZENECA,1942,1695,247
Santa Fé Do Araguaia,TO,Norte,BUTANTAN/SINOVAC,1535,820,715
Santa Fé Do Sul,SP,Sudeste,BUTANTAN/SINOVAC,11867,6869,4998
Santa Fé Do Sul,SP,Sudeste,FIOCRUZ/ASTRAZENECA,10948,9451,1497
Santa Fé Do Sul,SP,Sudeste,PFIZER/BIONTECH,1070,1063,7
Santa Fé Do Sul,SP,Sudeste,JANSSEN,182,0,0
Santa Filomena,PI,Nordeste,FIOCRUZ/ASTRAZENECA,1433,1172,261
Santa Filomena,PI,Nordeste,BUTANTAN/SINOVAC,884,474,410
Santa Filomena,PI,Nordeste,PFIZER/BIONTECH,183,181,2
Santa Filomena,PI,Nordeste,JANSSEN,51,0,0
Santa Filomena,PE,Nordeste,FIOCRUZ/ASTRAZENECA,3107,2831,276
Santa Filomena,PE,Nordeste,BUTANTAN/SINOVAC,2575,1327,1248
Santa Filomena,PE,Nordeste,PFIZER/BIONTECH,520,520,0
Santa Filomena Do Maranhão,MA,Nordeste,FIOCRUZ/ASTRAZENECA,1038,949,89
Santa Filomena Do Maranhão,MA,Nordeste,BUTANTAN/SINOVAC,912,500,412
Santa Gertrudes,SP,Sudeste,FIOCRUZ/ASTRAZENECA,5812,5458,354
Santa Gertrudes,SP,Sudeste,BUTANTAN/SINOVAC,4555,2691,1864
Santa Gertrudes,SP,Sudeste,PFIZER/BIONTECH,759,759,0
Santa Gertrudes,SP,Sudeste,JANSSEN,181,0,0
Santa Helena,MA,Nordeste,FIOCRUZ/ASTRAZENECA,12144,9538,2606
Santa Helena,MA,Nordeste,BUTANTAN/SINOVAC,5075,2694,2381
Santa Helena,PB,Nordeste,BUTANTAN/SINOVAC,1774,929,845
Santa Helena,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1148,1042,106
Santa Helena,PB,Nordeste,PFIZER/BIONTECH,281,281,0
Santa Helena,PB,Nordeste,JANSSEN,73,0,0
Santa Helena,PR,Sul,FIOCRUZ/ASTRAZENECA,7480,7010,470
Santa Helena,PR,Sul,BUTANTAN/SINOVAC,6575,3473,3102
Santa Helena,PR,Sul,PFIZER/BIONTECH,892,892,0
Santa Helena,PR,Sul,JANSSEN,146,0,0
Santa Helena,PR,Sul,-,119,42,77
Santa Helena,SC,Sul,FIOCRUZ/ASTRAZENECA,712,622,90
Santa Helena,SC,Sul,BUTANTAN/SINOVAC,638,351,287
Santa Helena,SC,Sul,PFIZER/BIONTECH,128,128,0
Santa Helena,SC,Sul,JANSSEN,19,0,0
Santa Helena De Goiás,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,10754,9797,957
Santa Helena De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,8328,4556,3772
Santa Helena De Goiás,GO,Centro-Oeste,PFIZER/BIONTECH,801,801,0
Santa Helena De Minas,MG,Sudeste,BUTANTAN/SINOVAC,2410,1246,1164
Santa Helena De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1419,1231,188
Santa Helena De Minas,MG,Sudeste,PFIZER/BIONTECH,152,152,0
Santa Helena De Minas,MG,Sudeste,JANSSEN,5,0,0
Santa Inês,MA,Nordeste,FIOCRUZ/ASTRAZENECA,23662,22067,1595
Santa Inês,MA,Nordeste,BUTANTAN/SINOVAC,13591,7357,6234
Santa Inês,MA,Nordeste,PFIZER/BIONTECH,7881,7880,1
Santa Inês,MA,Nordeste,JANSSEN,2669,0,0
Santa Inês,PB,Nordeste,BUTANTAN/SINOVAC,733,394,339
Santa Inês,PB,Nordeste,FIOCRUZ/ASTRAZENECA,724,648,76
Santa Inês,PB,Nordeste,PFIZER/BIONTECH,159,159,0
Santa Inês,PB,Nordeste,JANSSEN,61,0,0
Santa Inês,BA,Nordeste,FIOCRUZ/ASTRAZENECA,2932,2563,369
Santa Inês,BA,Nordeste,BUTANTAN/SINOVAC,2313,1343,970
Santa Inês,BA,Nordeste,PFIZER/BIONTECH,374,373,1
Santa Inês,PR,Sul,FIOCRUZ/ASTRAZENECA,873,812,61
Santa Inês,PR,Sul,BUTANTAN/SINOVAC,464,250,214
Santa Inês,PR,Sul,PFIZER/BIONTECH,12,12,0
Santa Isabel,SP,Sudeste,FIOCRUZ/ASTRAZENECA,14280,13501,779
Santa Isabel,SP,Sudeste,BUTANTAN/SINOVAC,11868,6745,5123
Santa Isabel,SP,Sudeste,PFIZER/BIONTECH,1359,1350,9
Santa Isabel,SP,Sudeste,JANSSEN,496,0,0
Santa Isabel,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1546,1412,134
Santa Isabel,GO,Centro-Oeste,BUTANTAN/SINOVAC,856,469,387
Santa Isabel,GO,Centro-Oeste,PFIZER/BIONTECH,13,13,0
Santa Isabel,GO,Centro-Oeste,JANSSEN,5,0,0
Santa Isabel Do Ivaí,PR,Sul,FIOCRUZ/ASTRAZENECA,2630,2381,249
Santa Isabel Do Ivaí,PR,Sul,BUTANTAN/SINOVAC,2338,1226,1112
Santa Isabel Do Ivaí,PR,Sul,PFIZER/BIONTECH,400,400,0
Santa Isabel Do Ivaí,PR,Sul,JANSSEN,25,0,0
Santa Isabel Do Rio Negro,AM,Norte,BUTANTAN/SINOVAC,4856,2600,2256
Santa Isabel Do Rio Negro,AM,Norte,FIOCRUZ/ASTRAZENECA,1365,916,449
Santa Izabel Do Oeste,PR,Sul,FIOCRUZ/ASTRAZENECA,4021,3713,308
Santa Izabel Do Oeste,PR,Sul,BUTANTAN/SINOVAC,3058,1576,1482
Santa Izabel Do Oeste,PR,Sul,PFIZER/BIONTECH,536,536,0
Santa Izabel Do Oeste,PR,Sul,JANSSEN,99,0,0
Santa Izabel Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,16482,13287,3195
Santa Izabel Do Pará,PA,Norte,BUTANTAN/SINOVAC,9268,4864,4404
Santa Juliana,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2964,2661,303
Santa Juliana,MG,Sudeste,BUTANTAN/SINOVAC,2122,1146,976
Santa Juliana,MG,Sudeste,PFIZER/BIONTECH,553,553,0
Santa Juliana,MG,Sudeste,JANSSEN,109,0,0
Santa Leopoldina,ES,Sudeste,FIOCRUZ/ASTRAZENECA,3929,3359,570
Santa Leopoldina,ES,Sudeste,BUTANTAN/SINOVAC,3699,1905,1794
Santa Leopoldina,ES,Sudeste,PFIZER/BIONTECH,832,826,6
Santa Lúcia,SP,Sudeste,FIOCRUZ/ASTRAZENECA,2047,1937,110
Santa Lúcia,SP,Sudeste,BUTANTAN/SINOVAC,1434,825,609
Santa Lúcia,SP,Sudeste,PFIZER/BIONTECH,354,354,0
Santa Lúcia,SP,Sudeste,JANSSEN,59,0,0
Santa Lúcia,PR,Sul,FIOCRUZ/ASTRAZENECA,988,919,69
Santa Lúcia,PR,Sul,BUTANTAN/SINOVAC,955,501,454
Santa Lúcia,PR,Sul,PFIZER/BIONTECH,64,64,0
Santa Lúcia,PR,Sul,JANSSEN,27,0,0
Santa Luz,PI,Nordeste,FIOCRUZ/ASTRAZENECA,1215,1144,71
Santa Luz,PI,Nordeste,BUTANTAN/SINOVAC,1013,589,424
Santa Luz,PI,Nordeste,PFIZER/BIONTECH,129,129,0
Santa Luz,PI,Nordeste,JANSSEN,1,0,0
Santa Luzia,MA,Nordeste,FIOCRUZ/ASTRAZENECA,12213,11523,690
Santa Luzia,MA,Nordeste,BUTANTAN/SINOVAC,9866,5460,4406
Santa Luzia,PB,Nordeste,FIOCRUZ/ASTRAZENECA,4297,3941,356
Santa Luzia,PB,Nordeste,BUTANTAN/SINOVAC,4051,2121,1930
Santa Luzia,PB,Nordeste,PFIZER/BIONTECH,781,781,0
Santa Luzia,PB,Nordeste,JANSSEN,193,0,0
Santa Luzia,BA,Nordeste,FIOCRUZ/ASTRAZENECA,2851,2614,237
Santa Luzia,BA,Nordeste,BUTANTAN/SINOVAC,2677,1450,1227
Santa Luzia,BA,Nordeste,PFIZER/BIONTECH,453,453,0
Santa Luzia,MG,Sudeste,FIOCRUZ/ASTRAZENECA,37145,35021,2124
Santa Luzia,MG,Sudeste,BUTANTAN/SINOVAC,30809,16546,14263
Santa Luzia,MG,Sudeste,PFIZER/BIONTECH,4491,4483,8
Santa Luzia,MG,Sudeste,JANSSEN,425,0,0
Santa Luzia D'Oeste,RO,Norte,FIOCRUZ/ASTRAZENECA,2519,2444,75
Santa Luzia D'Oeste,RO,Norte,BUTANTAN/SINOVAC,1731,884,847
Santa Luzia D'Oeste,RO,Norte,PFIZER/BIONTECH,136,136,0
Santa Luzia D'Oeste,RO,Norte,JANSSEN,25,0,0
Santa Luzia Do Itanhy,SE,Nordeste,FIOCRUZ/ASTRAZENECA,4525,4408,117
Santa Luzia Do Itanhy,SE,Nordeste,BUTANTAN/SINOVAC,1843,1007,836
Santa Luzia Do Itanhy,SE,Nordeste,PFIZER/BIONTECH,317,317,0
Santa Luzia Do Itanhy,SE,Nordeste,JANSSEN,13,0,0
Santa Luzia Do Norte,AL,Nordeste,FIOCRUZ/ASTRAZENECA,2923,2641,282
Santa Luzia Do Norte,AL,Nordeste,BUTANTAN/SINOVAC,1483,889,594
Santa Luzia Do Norte,AL,Nordeste,JANSSEN,49,0,0
Santa Luzia Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,5759,4483,1276
Santa Luzia Do Pará,PA,Norte,BUTANTAN/SINOVAC,2528,1319,1209
Santa Luzia Do Paruá,MA,Nordeste,FIOCRUZ/ASTRAZENECA,4271,4015,256
Santa Luzia Do Paruá,MA,Nordeste,BUTANTAN/SINOVAC,3190,1770,1420
Santa Margarida,MG,Sudeste,BUTANTAN/SINOVAC,2554,1335,1219
Santa Margarida,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1805,1797,8
Santa Margarida Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,904,777,127
Santa Margarida Do Sul,RS,Sul,BUTANTAN/SINOVAC,716,364,352
Santa Margarida Do Sul,RS,Sul,PFIZER/BIONTECH,214,214,0
Santa Margarida Do Sul,RS,Sul,JANSSEN,60,0,0
Santa Maria,RN,Nordeste,BUTANTAN/SINOVAC,993,527,466
Santa Maria,RN,Nordeste,FIOCRUZ/ASTRAZENECA,736,677,59
Santa Maria,RN,Nordeste,PFIZER/BIONTECH,145,145,0
Santa Maria,RN,Nordeste,JANSSEN,30,0,0
Santa Maria,RS,Sul,FIOCRUZ/ASTRAZENECA,85920,76933,8987
Santa Maria,RS,Sul,BUTANTAN/SINOVAC,66462,35607,30855
Santa Maria,RS,Sul,PFIZER/BIONTECH,11369,11364,5
Santa Maria,RS,Sul,JANSSEN,1192,0,0
Santa Maria Da Boa Vista,PE,Nordeste,FIOCRUZ/ASTRAZENECA,10648,9090,1558
Santa Maria Da Boa Vista,PE,Nordeste,BUTANTAN/SINOVAC,5399,2773,2626
Santa Maria Da Boa Vista,PE,Nordeste,PFIZER/BIONTECH,1487,1487,0
Santa Maria Da Boa Vista,PE,Nordeste,JANSSEN,9,0,0
Santa Maria Da Serra,SP,Sudeste,FIOCRUZ/ASTRAZENECA,1538,1406,132
Santa Maria Da Serra,SP,Sudeste,BUTANTAN/SINOVAC,1368,705,663
Santa Maria Da Serra,SP,Sudeste,PFIZER/BIONTECH,241,241,0
Santa Maria Da Vitória,BA,Nordeste,BUTANTAN/SINOVAC,4867,3544,1323
Santa Maria Da Vitória,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3998,3729,269
Santa Maria Da Vitória,BA,Nordeste,PFIZER/BIONTECH,159,159,0
Santa Maria Das Barreiras,PA,Norte,FIOCRUZ/ASTRAZENECA,3052,2455,597
Santa Maria Das Barreiras,PA,Norte,BUTANTAN/SINOVAC,2467,1304,1163
Santa Maria De Itabira,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3177,2966,211
Santa Maria De Itabira,MG,Sudeste,BUTANTAN/SINOVAC,2437,1411,1026
Santa Maria De Itabira,MG,Sudeste,PFIZER/BIONTECH,277,277,0
Santa Maria De Itabira,MG,Sudeste,JANSSEN,15,0,0
Santa Maria De Jetibá,ES,Sudeste,FIOCRUZ/ASTRAZENECA,9109,8425,684
Santa Maria De Jetibá,ES,Sudeste,BUTANTAN/SINOVAC,8732,4513,4219
Santa Maria De Jetibá,ES,Sudeste,PFIZER/BIONTECH,2404,2397,7
Santa Maria De Jetibá,ES,Sudeste,JANSSEN,424,0,0
Santa Maria Do Cambucá,PE,Nordeste,BUTANTAN/SINOVAC,2685,1383,1302
Santa Maria Do Cambucá,PE,Nordeste,FIOCRUZ/ASTRAZENECA,2631,2322,309
Santa Maria Do Cambucá,PE,Nordeste,PFIZER/BIONTECH,656,651,5
Santa Maria Do Herval,RS,Sul,FIOCRUZ/ASTRAZENECA,2192,1833,359
Santa Maria Do Herval,RS,Sul,BUTANTAN/SINOVAC,2060,1082,978
Santa Maria Do Herval,RS,Sul,PFIZER/BIONTECH,405,405,0
Santa Maria Do Herval,RS,Sul,JANSSEN,52,0,0
Santa Maria Do Oeste,PR,Sul,FIOCRUZ/ASTRAZENECA,2819,2683,136
Santa Maria Do Oeste,PR,Sul,BUTANTAN/SINOVAC,2089,1128,961
Santa Maria Do Oeste,PR,Sul,PFIZER/BIONTECH,291,291,0
Santa Maria Do Oeste,PR,Sul,JANSSEN,102,0,0
Santa Maria Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,6636,5668,968
Santa Maria Do Pará,PA,Norte,BUTANTAN/SINOVAC,3753,2206,1547
Santa Maria Do Salto,MG,Sudeste,BUTANTAN/SINOVAC,1551,821,730
Santa Maria Do Salto,MG,Sudeste,FIOCRUZ/ASTRAZENECA,946,832,114
Santa Maria Do Salto,MG,Sudeste,PFIZER/BIONTECH,84,84,0
Santa Maria Do Salto,MG,Sudeste,JANSSEN,5,0,0
Santa Maria Do Suaçuí,MG,Sudeste,BUTANTAN/SINOVAC,3268,1681,1587
Santa Maria Do Suaçuí,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3119,2842,277
Santa Maria Do Suaçuí,MG,Sudeste,PFIZER/BIONTECH,275,275,0
Santa Maria Do Suaçuí,MG,Sudeste,JANSSEN,63,0,0
Santa Maria Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,654,329,325
Santa Maria Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,591,570,21
Santa Maria Madalena,RJ,Sudeste,FIOCRUZ/ASTRAZENECA,3108,2906,202
Santa Maria Madalena,RJ,Sudeste,BUTANTAN/SINOVAC,2667,1393,1274
Santa Maria Madalena,RJ,Sudeste,PFIZER/BIONTECH,183,182,1
Santa Mariana,PR,Sul,FIOCRUZ/ASTRAZENECA,3795,3498,297
Santa Mariana,PR,Sul,BUTANTAN/SINOVAC,3561,1867,1694
Santa Mariana,PR,Sul,PFIZER/BIONTECH,269,269,0
Santa Mariana,PR,Sul,JANSSEN,56,0,0
Santa Mercedes,SP,Sudeste,FIOCRUZ/ASTRAZENECA,946,858,88
Santa Mercedes,SP,Sudeste,BUTANTAN/SINOVAC,851,475,376
Santa Mercedes,SP,Sudeste,PFIZER/BIONTECH,160,160,0
Santa Mercedes,SP,Sudeste,JANSSEN,24,0,0
Santa Mercedes,SP,Sudeste,-,0,0,0
Santa Mônica,PR,Sul,FIOCRUZ/ASTRAZENECA,965,904,61
Santa Mônica,PR,Sul,BUTANTAN/SINOVAC,605,354,251
Santa Mônica,PR,Sul,PFIZER/BIONTECH,89,89,0
Santa Mônica,PR,Sul,JANSSEN,15,0,0
Santa Quitéria,CE,Nordeste,BUTANTAN/SINOVAC,8489,4567,3922
Santa Quitéria,CE,Nordeste,FIOCRUZ/ASTRAZENECA,4999,4367,632
Santa Quitéria,CE,Nordeste,PFIZER/BIONTECH,190,190,0
Santa Quitéria Do Maranhão,MA,Nordeste,FIOCRUZ/ASTRAZENECA,7084,6558,526
Santa Quitéria Do Maranhão,MA,Nordeste,BUTANTAN/SINOVAC,3315,1795,1520
Santa Rita,MA,Nordeste,FIOCRUZ/ASTRAZENECA,19372,14955,4417
Santa Rita,MA,Nordeste,BUTANTAN/SINOVAC,5155,2683,2472
Santa Rita,PB,Nordeste,BUTANTAN/SINOVAC,24594,12972,11622
Santa Rita,PB,Nordeste,FIOCRUZ/ASTRAZENECA,23436,21744,1692
Santa Rita,PB,Nordeste,PFIZER/BIONTECH,2971,2966,5
Santa Rita,PB,Nordeste,JANSSEN,913,0,0
Santa Rita D'Oeste,SP,Sudeste,BUTANTAN/SINOVAC,1085,618,467
Santa Rita D'Oeste,SP,Sudeste,FIOCRUZ/ASTRAZENECA,876,783,93
Santa Rita D'Oeste,SP,Sudeste,PFIZER/BIONTECH,125,125,0
Santa Rita D'Oeste,SP,Sudeste,JANSSEN,23,0,0
Santa Rita De Caldas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2575,2402,173
Santa Rita De Caldas,MG,Sudeste,BUTANTAN/SINOVAC,2354,1249,1105
Santa Rita De Caldas,MG,Sudeste,PFIZER/BIONTECH,268,268,0
Santa Rita De Caldas,MG,Sudeste,JANSSEN,49,0,0
Santa Rita De Cássia,BA,Nordeste,BUTANTAN/SINOVAC,6630,3690,2940
Santa Rita De Cássia,BA,Nordeste,FIOCRUZ/ASTRAZENECA,5333,5001,332
Santa Rita De Cássia,BA,Nordeste,PFIZER/BIONTECH,97,97,0
Santa Rita De Ibitipoca,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1306,936,370
Santa Rita De Ibitipoca,MG,Sudeste,BUTANTAN/SINOVAC,876,467,409
Santa Rita De Ibitipoca,MG,Sudeste,PFIZER/BIONTECH,53,53,0
Santa Rita De Ibitipoca,MG,Sudeste,JANSSEN,10,0,0
Santa Rita De Jacutinga,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1619,1490,129
Santa Rita De Jacutinga,MG,Sudeste,BUTANTAN/SINOVAC,1453,735,718
Santa Rita De Jacutinga,MG,Sudeste,PFIZER/BIONTECH,158,158,0
Santa Rita De Jacutinga,MG,Sudeste,JANSSEN,18,0,0
Santa Rita De Minas,MG,Sudeste,BUTANTAN/SINOVAC,1076,657,419
Santa Rita De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,915,852,63
Santa Rita De Minas,MG,Sudeste,PFIZER/BIONTECH,254,254,0
Santa Rita De Minas,MG,Sudeste,JANSSEN,21,0,0
Santa Rita Do Araguaia,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1360,1268,92
Santa Rita Do Araguaia,GO,Centro-Oeste,BUTANTAN/SINOVAC,1311,707,604
Santa Rita Do Itueto,MG,Sudeste,BUTANTAN/SINOVAC,1215,648,567
Santa Rita Do Itueto,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1178,1085,93
Santa Rita Do Itueto,MG,Sudeste,PFIZER/BIONTECH,201,201,0
Santa Rita Do Novo Destino,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1547,1304,243
Santa Rita Do Novo Destino,GO,Centro-Oeste,BUTANTAN/SINOVAC,565,298,267
Santa Rita Do Novo Destino,GO,Centro-Oeste,PFIZER/BIONTECH,45,45,0
Santa Rita Do Novo Destino,GO,Centro-Oeste,JANSSEN,10,0,0
Santa Rita Do Pardo,MS,Centro-Oeste,FIOCRUZ/ASTRAZENECA,2540,2159,381
Santa Rita Do Pardo,MS,Centro-Oeste,BUTANTAN/SINOVAC,1984,1045,939
Santa Rita Do Pardo,MS,Centro-Oeste,PFIZER/BIONTECH,408,390,18
Santa Rita Do Pardo,MS,Centro-Oeste,JANSSEN,215,0,0
Santa Rita Do Passa Quatro,SP,Sudeste,BUTANTAN/SINOVAC,9129,4943,4186
Santa Rita Do Passa Quatro,SP,Sudeste,FIOCRUZ/ASTRAZENECA,8910,8195,715
Santa Rita Do Passa Quatro,SP,Sudeste,PFIZER/BIONTECH,1058,1058,0
Santa Rita Do Passa Quatro,SP,Sudeste,JANSSEN,468,0,0
Santa Rita Do Sapucaí,MG,Sudeste,BUTANTAN/SINOVAC,7533,3903,3630
Santa Rita Do Sapucaí,MG,Sudeste,FIOCRUZ/ASTRAZENECA,6625,6391,234
Santa Rita Do Sapucaí,MG,Sudeste,PFIZER/BIONTECH,1337,1337,0
Santa Rita Do Sapucaí,MG,Sudeste,JANSSEN,41,0,0
Santa Rita Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,549,499,50
Santa Rita Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,535,324,211
Santa Rita Do Trivelato,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1141,1087,54
Santa Rita Do Trivelato,MT,Centro-Oeste,BUTANTAN/SINOVAC,423,229,194
Santa Rita Do Trivelato,MT,Centro-Oeste,PFIZER/BIONTECH,201,201,0
Santa Rita Do Trivelato,MT,Centro-Oeste,JANSSEN,20,0,0
Santa Rosa,RS,Sul,FIOCRUZ/ASTRAZENECA,21735,19597,2138
Santa Rosa,RS,Sul,BUTANTAN/SINOVAC,19710,10340,9370
Santa Rosa,RS,Sul,PFIZER/BIONTECH,4639,4638,1
Santa Rosa,RS,Sul,JANSSEN,1170,0,0
Santa Rosa Da Serra,MG,Sudeste,BUTANTAN/SINOVAC,806,433,373
Santa Rosa Da Serra,MG,Sudeste,FIOCRUZ/ASTRAZENECA,763,691,72
Santa Rosa Da Serra,MG,Sudeste,PFIZER/BIONTECH,170,170,0
Santa Rosa Da Serra,MG,Sudeste,JANSSEN,10,0,0
Santa Rosa De Goiás,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,825,745,80
Santa Rosa De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,712,374,338
Santa Rosa De Goiás,GO,Centro-Oeste,PFIZER/BIONTECH,30,29,1
Santa Rosa De Goiás,GO,Centro-Oeste,JANSSEN,15,0,0
Santa Rosa De Lima,SE,Nordeste,FIOCRUZ/ASTRAZENECA,651,646,5
Santa Rosa De Lima,SE,Nordeste,BUTANTAN/SINOVAC,598,339,259
Santa Rosa De Lima,SE,Nordeste,PFIZER/BIONTECH,114,114,0
Santa Rosa De Lima,SC,Sul,FIOCRUZ/ASTRAZENECA,764,688,76
Santa Rosa De Lima,SC,Sul,BUTANTAN/SINOVAC,626,352,274
Santa Rosa De Lima,SC,Sul,PFIZER/BIONTECH,91,91,0
Santa Rosa De Lima,SC,Sul,JANSSEN,20,0,0
Santa Rosa De Viterbo,SP,Sudeste,FIOCRUZ/ASTRAZENECA,7069,6571,498
Santa Rosa De Viterbo,SP,Sudeste,BUTANTAN/SINOVAC,6488,3578,2910
Santa Rosa De Viterbo,SP,Sudeste,PFIZER/BIONTECH,1072,1072,0
Santa Rosa De Viterbo,SP,Sudeste,JANSSEN,195,0,0
Santa Rosa Do Piauí,PI,Nordeste,FIOCRUZ/ASTRAZENECA,1338,1254,84
Santa Rosa Do Piauí,PI,Nordeste,BUTANTAN/SINOVAC,1069,578,491
Santa Rosa Do Purus,AC,Norte,BUTANTAN/SINOVAC,2957,1696,1261
Santa Rosa Do Purus,AC,Norte,FIOCRUZ/ASTRAZENECA,838,762,76
Santa Rosa Do Purus,AC,Norte,JANSSEN,35,0,0
Santa Rosa Do Sul,SC,Sul,FIOCRUZ/ASTRAZENECA,2853,2633,220
Santa Rosa Do Sul,SC,Sul,BUTANTAN/SINOVAC,2047,1106,941
Santa Rosa Do Sul,SC,Sul,PFIZER/BIONTECH,484,484,0
Santa Rosa Do Sul,SC,Sul,JANSSEN,213,0,0
Santa Rosa Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,975,941,34
Santa Rosa Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,971,553,418
Santa Salete,SP,Sudeste,BUTANTAN/SINOVAC,981,506,475
Santa Salete,SP,Sudeste,FIOCRUZ/ASTRAZENECA,727,624,103
Santa Salete,SP,Sudeste,PFIZER/BIONTECH,118,116,2
Santa Salete,SP,Sudeste,JANSSEN,30,0,0
Santa Teresa,ES,Sudeste,BUTANTAN/SINOVAC,8507,4345,4162
Santa Teresa,ES,Sudeste,FIOCRUZ/ASTRAZENECA,6166,5852,314
Santa Teresa,ES,Sudeste,PFIZER/BIONTECH,1857,1857,0
Santa Teresinha,PB,Nordeste,BUTANTAN/SINOVAC,1395,734,661
Santa Teresinha,PB,Nordeste,FIOCRUZ/ASTRAZENECA,946,854,92
Santa Teresinha,PB,Nordeste,PFIZER/BIONTECH,218,218,0
Santa Teresinha,PB,Nordeste,JANSSEN,81,0,0
Santa Tereza,RS,Sul,BUTANTAN/SINOVAC,746,383,363
Santa Tereza,RS,Sul,FIOCRUZ/ASTRAZENECA,661,487,174
Santa Tereza,RS,Sul,PFIZER/BIONTECH,105,105,0
Santa Tereza,RS,Sul,JANSSEN,10,0,0
Santa Tereza De Goiás,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1409,1236,173
Santa Tereza De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,747,393,354
Santa Tereza De Goiás,GO,Centro-Oeste,PFIZER/BIONTECH,47,47,0
Santa Tereza De Goiás,GO,Centro-Oeste,JANSSEN,21,0,0
Santa Tereza Do Oeste,PR,Sul,FIOCRUZ/ASTRAZENECA,2489,2366,123
Santa Tereza Do Oeste,PR,Sul,BUTANTAN/SINOVAC,1759,943,816
Santa Tereza Do Oeste,PR,Sul,PFIZER/BIONTECH,213,213,0
Santa Tereza Do Oeste,PR,Sul,JANSSEN,36,0,0
Santa Tereza Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,1461,1164,297
Santa Tereza Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,590,329,261
Santa Terezinha,PE,Nordeste,FIOCRUZ/ASTRAZENECA,2410,2180,230
Santa Terezinha,PE,Nordeste,BUTANTAN/SINOVAC,2284,1164,1120
Santa Terezinha,PE,Nordeste,PFIZER/BIONTECH,266,266,0
Santa Terezinha,BA,Nordeste,FIOCRUZ/ASTRAZENECA,2734,2416,318
Santa Terezinha,BA,Nordeste,BUTANTAN/SINOVAC,2290,1217,1073
Santa Terezinha,BA,Nordeste,PFIZER/BIONTECH,447,446,1
Santa Terezinha,SC,Sul,FIOCRUZ/ASTRAZENECA,1721,1623,98
Santa Terezinha,SC,Sul,BUTANTAN/SINOVAC,1520,840,680
Santa Terezinha,SC,Sul,PFIZER/BIONTECH,350,350,0
Santa Terezinha,SC,Sul,JANSSEN,71,0,0
Santa Terezinha,MT,Centro-Oeste,BUTANTAN/SINOVAC,1966,1084,882
Santa Terezinha,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1590,1487,103
Santa Terezinha,MT,Centro-Oeste,PFIZER/BIONTECH,108,108,0
Santa Terezinha,MT,Centro-Oeste,JANSSEN,14,0,0
Santa Terezinha De Goiás,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,3154,2865,289
Santa Terezinha De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,1976,1059,917
Santa Terezinha De Goiás,GO,Centro-Oeste,PFIZER/BIONTECH,131,131,0
Santa Terezinha De Itaipu,PR,Sul,FIOCRUZ/ASTRAZENECA,6257,5815,442
Santa Terezinha De Itaipu,PR,Sul,BUTANTAN/SINOVAC,4859,2643,2216
