Município,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Crissiumal,RS,Sul,PFIZER/BIONTECH,650,650,0
Crissiumal,RS,Sul,JANSSEN,75,0,0
Cristal,RS,Sul,BUTANTAN/SINOVAC,2394,1240,1154
Cristal,RS,Sul,FIOCRUZ/ASTRAZENECA,2177,1983,194
Cristal,RS,Sul,PFIZER/BIONTECH,394,394,0
Cristal,RS,Sul,JANSSEN,32,0,0
Cristal Do Sul,RS,Sul,BUTANTAN/SINOVAC,980,500,480
Cristal Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,818,695,123
Cristal Do Sul,RS,Sul,PFIZER/BIONTECH,171,171,0
Cristal Do Sul,RS,Sul,JANSSEN,20,0,0
Cruz Alta,RS,Sul,FIOCRUZ/ASTRAZENECA,17490,15442,2048
Cruz Alta,RS,Sul,BUTANTAN/SINOVAC,17065,8955,8110
Cruz Alta,RS,Sul,PFIZER/BIONTECH,2540,2538,2
Cruz Alta,RS,Sul,JANSSEN,541,541,0
Cruzaltense,RS,Sul,BUTANTAN/SINOVAC,652,333,319
Cruzaltense,RS,Sul,FIOCRUZ/ASTRAZENECA,647,531,116
Cruzaltense,RS,Sul,PFIZER/BIONTECH,126,126,0
Cruzaltense,RS,Sul,JANSSEN,10,0,0
Cruzeiro Do Sul,RS,Sul,BUTANTAN/SINOVAC,4110,2093,2017
Cruzeiro Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,3042,2632,410
Cruzeiro Do Sul,RS,Sul,PFIZER/BIONTECH,574,573,1
David Canabarro,RS,Sul,BUTANTAN/SINOVAC,1496,769,727
David Canabarro,RS,Sul,FIOCRUZ/ASTRAZENECA,1481,1266,215
David Canabarro,RS,Sul,PFIZER/BIONTECH,244,244,0
David Canabarro,RS,Sul,JANSSEN,52,0,0
Derrubadas,RS,Sul,BUTANTAN/SINOVAC,967,495,472
Derrubadas,RS,Sul,FIOCRUZ/ASTRAZENECA,908,805,103
Derrubadas,RS,Sul,PFIZER/BIONTECH,171,170,1
Derrubadas,RS,Sul,JANSSEN,25,0,0
Dezesseis De Novembro,RS,Sul,BUTANTAN/SINOVAC,946,485,461
Dezesseis De Novembro,RS,Sul,FIOCRUZ/ASTRAZENECA,749,635,114
Dezesseis De Novembro,RS,Sul,PFIZER/BIONTECH,171,171,0
Dezesseis De Novembro,RS,Sul,JANSSEN,25,0,0
Dilermando De Aguiar,RS,Sul,FIOCRUZ/ASTRAZENECA,955,807,148
Dilermando De Aguiar,RS,Sul,BUTANTAN/SINOVAC,897,458,439
Dilermando De Aguiar,RS,Sul,PFIZER/BIONTECH,204,204,0
Dilermando De Aguiar,RS,Sul,JANSSEN,25,0,0
Dois Irmãos,RS,Sul,FIOCRUZ/ASTRAZENECA,7922,7093,829
Dois Irmãos,RS,Sul,BUTANTAN/SINOVAC,6502,3493,3009
Dois Irmãos,RS,Sul,PFIZER/BIONTECH,1813,1813,0
Dois Irmãos,RS,Sul,JANSSEN,207,0,0
Dois Irmãos Das Missões,RS,Sul,FIOCRUZ/ASTRAZENECA,616,562,54
Dois Irmãos Das Missões,RS,Sul,BUTANTAN/SINOVAC,599,320,279
Dois Irmãos Das Missões,RS,Sul,PFIZER/BIONTECH,118,118,0
Dois Irmãos Das Missões,RS,Sul,JANSSEN,15,0,0
Dois Lajeados,RS,Sul,BUTANTAN/SINOVAC,1365,701,664
Dois Lajeados,RS,Sul,FIOCRUZ/ASTRAZENECA,1228,1084,144
Dois Lajeados,RS,Sul,PFIZER/BIONTECH,203,200,3
Dois Lajeados,RS,Sul,JANSSEN,20,0,0
Dom Feliciano,RS,Sul,BUTANTAN/SINOVAC,3999,2076,1923
Dom Feliciano,RS,Sul,FIOCRUZ/ASTRAZENECA,3799,3584,215
Dom Feliciano,RS,Sul,PFIZER/BIONTECH,624,624,0
Dom Feliciano,RS,Sul,JANSSEN,37,37,0
Dom Pedrito,RS,Sul,FIOCRUZ/ASTRAZENECA,12246,10378,1868
Dom Pedrito,RS,Sul,BUTANTAN/SINOVAC,10028,5269,4759
Dom Pedrito,RS,Sul,PFIZER/BIONTECH,2249,2247,2
Dom Pedrito,RS,Sul,JANSSEN,300,0,0
Dom Pedro De Alcântara,RS,Sul,BUTANTAN/SINOVAC,1139,588,551
Dom Pedro De Alcântara,RS,Sul,FIOCRUZ/ASTRAZENECA,848,779,69
Dom Pedro De Alcântara,RS,Sul,PFIZER/BIONTECH,170,170,0
Dom Pedro De Alcântara,RS,Sul,JANSSEN,24,0,0
Dona Francisca,RS,Sul,FIOCRUZ/ASTRAZENECA,1322,1164,158
Dona Francisca,RS,Sul,BUTANTAN/SINOVAC,1016,520,496
Dona Francisca,RS,Sul,PFIZER/BIONTECH,185,184,1
Doutor Maurício Cardoso,RS,Sul,BUTANTAN/SINOVAC,2243,1142,1101
Doutor Maurício Cardoso,RS,Sul,FIOCRUZ/ASTRAZENECA,1258,994,264
Doutor Maurício Cardoso,RS,Sul,PFIZER/BIONTECH,241,238,3
Doutor Maurício Cardoso,RS,Sul,JANSSEN,35,0,0
Doutor Ricardo,RS,Sul,FIOCRUZ/ASTRAZENECA,739,671,68
Doutor Ricardo,RS,Sul,BUTANTAN/SINOVAC,721,372,349
Doutor Ricardo,RS,Sul,PFIZER/BIONTECH,131,131,0
Doutor Ricardo,RS,Sul,JANSSEN,15,0,0
Eldorado Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,8741,8240,501
Eldorado Do Sul,RS,Sul,BUTANTAN/SINOVAC,7278,3892,3386
Eldorado Do Sul,RS,Sul,PFIZER/BIONTECH,1917,1916,1
Eldorado Do Sul,RS,Sul,JANSSEN,176,0,0
Encantado,RS,Sul,BUTANTAN/SINOVAC,6968,3643,3325
Encantado,RS,Sul,FIOCRUZ/ASTRAZENECA,6602,5413,1189
Encantado,RS,Sul,PFIZER/BIONTECH,1081,1081,0
Encantado,RS,Sul,JANSSEN,72,0,0
Encruzilhada Do Sul,RS,Sul,BUTANTAN/SINOVAC,6970,3508,3462
Encruzilhada Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,5985,5359,626
Encruzilhada Do Sul,RS,Sul,PFIZER/BIONTECH,793,793,0
Engenho Velho,RS,Sul,BUTANTAN/SINOVAC,958,489,469
Engenho Velho,RS,Sul,FIOCRUZ/ASTRAZENECA,339,286,53
Engenho Velho,RS,Sul,PFIZER/BIONTECH,66,66,0
Engenho Velho,RS,Sul,JANSSEN,17,0,0
Entre Rios Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,1087,932,155
Entre Rios Do Sul,RS,Sul,BUTANTAN/SINOVAC,1064,542,522
Entre Rios Do Sul,RS,Sul,PFIZER/BIONTECH,240,239,1
Entre Rios Do Sul,RS,Sul,JANSSEN,43,0,0
Entre-Ijuís,RS,Sul,BUTANTAN/SINOVAC,2722,1407,1315
Entre-Ijuís,RS,Sul,FIOCRUZ/ASTRAZENECA,2467,2128,339
Entre-Ijuís,RS,Sul,PFIZER/BIONTECH,366,366,0
Entre-Ijuís,RS,Sul,JANSSEN,55,0,0
Erebango,RS,Sul,BUTANTAN/SINOVAC,1230,634,596
Erebango,RS,Sul,FIOCRUZ/ASTRAZENECA,862,742,120
Erebango,RS,Sul,PFIZER/BIONTECH,171,171,0
Erebango,RS,Sul,JANSSEN,20,0,0
Erechim,RS,Sul,FIOCRUZ/ASTRAZENECA,32494,28913,3581
Erechim,RS,Sul,BUTANTAN/SINOVAC,30054,15714,14340
Erechim,RS,Sul,PFIZER/BIONTECH,5985,5985,0
Erechim,RS,Sul,JANSSEN,779,0,0
Ernestina,RS,Sul,FIOCRUZ/ASTRAZENECA,1214,1033,181
Ernestina,RS,Sul,BUTANTAN/SINOVAC,850,435,415
Ernestina,RS,Sul,PFIZER/BIONTECH,204,204,0
Ernestina,RS,Sul,JANSSEN,33,0,0
Erval Grande,RS,Sul,BUTANTAN/SINOVAC,1690,876,814
Erval Grande,RS,Sul,FIOCRUZ/ASTRAZENECA,1471,1269,202
Erval Grande,RS,Sul,PFIZER/BIONTECH,257,257,0
Erval Grande,RS,Sul,JANSSEN,25,0,0
Erval Seco,RS,Sul,BUTANTAN/SINOVAC,2861,1463,1398
Erval Seco,RS,Sul,FIOCRUZ/ASTRAZENECA,1943,1872,71
Erval Seco,RS,Sul,PFIZER/BIONTECH,332,332,0
Erval Seco,RS,Sul,JANSSEN,41,0,0
Esmeralda,RS,Sul,BUTANTAN/SINOVAC,952,487,465
Esmeralda,RS,Sul,FIOCRUZ/ASTRAZENECA,843,783,60
Esmeralda,RS,Sul,PFIZER/BIONTECH,164,164,0
Esmeralda,RS,Sul,JANSSEN,23,0,0
Esperança Do Sul,RS,Sul,BUTANTAN/SINOVAC,1128,577,551
Esperança Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,1007,941,66
Esperança Do Sul,RS,Sul,PFIZER/BIONTECH,197,197,0
Esperança Do Sul,RS,Sul,JANSSEN,30,0,0
Espumoso,RS,Sul,FIOCRUZ/ASTRAZENECA,5387,4864,523
Espumoso,RS,Sul,BUTANTAN/SINOVAC,4320,2258,2062
Espumoso,RS,Sul,PFIZER/BIONTECH,867,865,2
Espumoso,RS,Sul,JANSSEN,156,0,0
Estação,RS,Sul,FIOCRUZ/ASTRAZENECA,2031,1718,313
Estação,RS,Sul,BUTANTAN/SINOVAC,1867,1005,862
Estação,RS,Sul,PFIZER/BIONTECH,454,454,0
Estação,RS,Sul,JANSSEN,103,0,0
Estância Velha,RS,Sul,BUTANTAN/SINOVAC,12869,6636,6233
Estância Velha,RS,Sul,FIOCRUZ/ASTRAZENECA,12776,11906,870
Estância Velha,RS,Sul,PFIZER/BIONTECH,2614,2609,5
Estância Velha,RS,Sul,JANSSEN,1128,0,0
Esteio,RS,Sul,BUTANTAN/SINOVAC,25747,13312,12435
Esteio,RS,Sul,FIOCRUZ/ASTRAZENECA,22750,21402,1348
Esteio,RS,Sul,PFIZER/BIONTECH,4368,4363,5
Esteio,RS,Sul,JANSSEN,552,0,0
Estrela,RS,Sul,FIOCRUZ/ASTRAZENECA,10441,8900,1541
Estrela,RS,Sul,BUTANTAN/SINOVAC,9956,5177,4779
Estrela,RS,Sul,PFIZER/BIONTECH,709,709,0
Estrela,RS,Sul,JANSSEN,312,0,0
Estrela Velha,RS,Sul,FIOCRUZ/ASTRAZENECA,1016,918,98
Estrela Velha,RS,Sul,BUTANTAN/SINOVAC,872,447,425
Estrela Velha,RS,Sul,PFIZER/BIONTECH,221,221,0
Estrela Velha,RS,Sul,JANSSEN,25,0,0
Eugênio De Castro,RS,Sul,BUTANTAN/SINOVAC,949,489,460
Eugênio De Castro,RS,Sul,FIOCRUZ/ASTRAZENECA,749,675,74
Eugênio De Castro,RS,Sul,PFIZER/BIONTECH,183,182,1
Eugênio De Castro,RS,Sul,JANSSEN,9,0,0
Fagundes Varela,RS,Sul,FIOCRUZ/ASTRAZENECA,1020,800,220
Fagundes Varela,RS,Sul,BUTANTAN/SINOVAC,818,427,391
Fagundes Varela,RS,Sul,PFIZER/BIONTECH,158,158,0
Fagundes Varela,RS,Sul,JANSSEN,75,0,0
Farroupilha,RS,Sul,FIOCRUZ/ASTRAZENECA,23274,19757,3517
Farroupilha,RS,Sul,BUTANTAN/SINOVAC,13203,6921,6282
Farroupilha,RS,Sul,PFIZER/BIONTECH,3439,3438,1
Farroupilha,RS,Sul,JANSSEN,449,0,0
Faxinal Do Soturno,RS,Sul,BUTANTAN/SINOVAC,2377,1226,1151
Faxinal Do Soturno,RS,Sul,FIOCRUZ/ASTRAZENECA,2276,1943,333
Faxinal Do Soturno,RS,Sul,PFIZER/BIONTECH,341,341,0
Faxinal Do Soturno,RS,Sul,JANSSEN,38,0,0
Faxinalzinho,RS,Sul,BUTANTAN/SINOVAC,833,420,413
Faxinalzinho,RS,Sul,FIOCRUZ/ASTRAZENECA,775,707,68
Faxinalzinho,RS,Sul,PFIZER/BIONTECH,131,131,0
Faxinalzinho,RS,Sul,JANSSEN,15,0,0
Fazenda Vilanova,RS,Sul,FIOCRUZ/ASTRAZENECA,1193,1051,142
Fazenda Vilanova,RS,Sul,BUTANTAN/SINOVAC,965,490,475
Fazenda Vilanova,RS,Sul,PFIZER/BIONTECH,248,248,0
Fazenda Vilanova,RS,Sul,JANSSEN,29,0,0
Feliz,RS,Sul,FIOCRUZ/ASTRAZENECA,4388,3723,665
Feliz,RS,Sul,BUTANTAN/SINOVAC,3099,1622,1477
Feliz,RS,Sul,PFIZER/BIONTECH,778,778,0
Feliz,RS,Sul,JANSSEN,150,0,0
Flores Da Cunha,RS,Sul,FIOCRUZ/ASTRAZENECA,10383,8640,1743
Flores Da Cunha,RS,Sul,BUTANTAN/SINOVAC,6720,3490,3230
Flores Da Cunha,RS,Sul,PFIZER/BIONTECH,1805,1803,2
Flores Da Cunha,RS,Sul,JANSSEN,162,0,0
Floriano Peixoto,RS,Sul,BUTANTAN/SINOVAC,753,384,369
Floriano Peixoto,RS,Sul,FIOCRUZ/ASTRAZENECA,554,447,107
Floriano Peixoto,RS,Sul,PFIZER/BIONTECH,117,116,1
Floriano Peixoto,RS,Sul,JANSSEN,9,0,0
Fontoura Xavier,RS,Sul,FIOCRUZ/ASTRAZENECA,3589,3151,438
Fontoura Xavier,RS,Sul,BUTANTAN/SINOVAC,2207,1142,1065
Fontoura Xavier,RS,Sul,PFIZER/BIONTECH,626,625,1
Fontoura Xavier,RS,Sul,JANSSEN,70,0,0
Formigueiro,RS,Sul,FIOCRUZ/ASTRAZENECA,3398,2772,626
Formigueiro,RS,Sul,BUTANTAN/SINOVAC,2248,1120,1128
Formigueiro,RS,Sul,PFIZER/BIONTECH,391,391,0
Formigueiro,RS,Sul,JANSSEN,27,0,0
Forquetinha,RS,Sul,BUTANTAN/SINOVAC,1066,542,524
Forquetinha,RS,Sul,FIOCRUZ/ASTRAZENECA,841,710,131
Forquetinha,RS,Sul,PFIZER/BIONTECH,142,142,0
Forquetinha,RS,Sul,JANSSEN,25,0,0
Fortaleza Dos Valos,RS,Sul,BUTANTAN/SINOVAC,2619,1476,1143
Fortaleza Dos Valos,RS,Sul,FIOCRUZ/ASTRAZENECA,2281,1907,374
Fortaleza Dos Valos,RS,Sul,PFIZER/BIONTECH,338,338,0
Fortaleza Dos Valos,RS,Sul,JANSSEN,130,0,0
Frederico Westphalen,RS,Sul,BUTANTAN/SINOVAC,10306,5511,4795
Frederico Westphalen,RS,Sul,FIOCRUZ/ASTRAZENECA,8705,7996,709
Frederico Westphalen,RS,Sul,PFIZER/BIONTECH,1680,1679,1
Frederico Westphalen,RS,Sul,JANSSEN,626,0,0
Garibaldi,RS,Sul,FIOCRUZ/ASTRAZENECA,10163,8829,1334
Garibaldi,RS,Sul,BUTANTAN/SINOVAC,8480,4381,4099
Garibaldi,RS,Sul,PFIZER/BIONTECH,1875,1874,1
Garibaldi,RS,Sul,JANSSEN,220,0,0
Garruchos,RS,Sul,FIOCRUZ/ASTRAZENECA,880,774,106
Garruchos,RS,Sul,BUTANTAN/SINOVAC,865,437,428
Garruchos,RS,Sul,PFIZER/BIONTECH,192,192,0
Garruchos,RS,Sul,JANSSEN,15,0,0
Gaurama,RS,Sul,BUTANTAN/SINOVAC,2200,1142,1058
Gaurama,RS,Sul,FIOCRUZ/ASTRAZENECA,2014,1755,259
Gaurama,RS,Sul,PFIZER/BIONTECH,339,339,0
Gaurama,RS,Sul,JANSSEN,30,0,0
General Câmara,RS,Sul,BUTANTAN/SINOVAC,2783,1426,1357
General Câmara,RS,Sul,FIOCRUZ/ASTRAZENECA,2132,1901,231
General Câmara,RS,Sul,PFIZER/BIONTECH,374,373,1
Gentil,RS,Sul,BUTANTAN/SINOVAC,559,295,264
Gentil,RS,Sul,FIOCRUZ/ASTRAZENECA,480,404,76
Gentil,RS,Sul,PFIZER/BIONTECH,99,99,0
Gentil,RS,Sul,JANSSEN,16,0,0
Getúlio Vargas,RS,Sul,FIOCRUZ/ASTRAZENECA,5564,4702,862
Getúlio Vargas,RS,Sul,BUTANTAN/SINOVAC,5393,2815,2578
Getúlio Vargas,RS,Sul,PFIZER/BIONTECH,960,960,0
Getúlio Vargas,RS,Sul,JANSSEN,215,0,0
Giruá,RS,Sul,FIOCRUZ/ASTRAZENECA,5010,4146,864
Giruá,RS,Sul,BUTANTAN/SINOVAC,4785,2480,2305
Giruá,RS,Sul,PFIZER/BIONTECH,919,918,1
Giruá,RS,Sul,JANSSEN,143,0,0
Glorinha,RS,Sul,BUTANTAN/SINOVAC,2244,1162,1082
Glorinha,RS,Sul,FIOCRUZ/ASTRAZENECA,1701,1632,69
Glorinha,RS,Sul,PFIZER/BIONTECH,84,84,0
Gramado,RS,Sul,FIOCRUZ/ASTRAZENECA,11447,9160,2287
Gramado,RS,Sul,BUTANTAN/SINOVAC,8467,4356,4111
Gramado,RS,Sul,PFIZER/BIONTECH,1996,1993,3
Gramado,RS,Sul,JANSSEN,629,0,0
Gramado Dos Loureiros,RS,Sul,BUTANTAN/SINOVAC,1263,649,614
Gramado Dos Loureiros,RS,Sul,FIOCRUZ/ASTRAZENECA,912,806,106
Gramado Dos Loureiros,RS,Sul,PFIZER/BIONTECH,152,151,1
Gramado Dos Loureiros,RS,Sul,JANSSEN,25,0,0
Gramado Xavier,RS,Sul,FIOCRUZ/ASTRAZENECA,909,849,60
Gramado Xavier,RS,Sul,BUTANTAN/SINOVAC,661,340,321
Gramado Xavier,RS,Sul,PFIZER/BIONTECH,58,58,0
Gravataí,RS,Sul,BUTANTAN/SINOVAC,73359,39010,34349
Gravataí,RS,Sul,FIOCRUZ/ASTRAZENECA,72884,68234,4650
Gravataí,RS,Sul,PFIZER/BIONTECH,13105,13092,13
Gravataí,RS,Sul,JANSSEN,2997,0,0
Guabiju,RS,Sul,BUTANTAN/SINOVAC,910,540,370
Guabiju,RS,Sul,FIOCRUZ/ASTRAZENECA,762,614,148
Guabiju,RS,Sul,PFIZER/BIONTECH,104,104,0
Guabiju,RS,Sul,JANSSEN,11,0,0
Guaíba,RS,Sul,FIOCRUZ/ASTRAZENECA,24264,22057,2207
Guaíba,RS,Sul,BUTANTAN/SINOVAC,21445,11348,10097
Guaíba,RS,Sul,PFIZER/BIONTECH,4780,4779,1
Guaíba,RS,Sul,JANSSEN,655,0,0
Guaporé,RS,Sul,FIOCRUZ/ASTRAZENECA,7837,6559,1278
Guaporé,RS,Sul,BUTANTAN/SINOVAC,5917,3080,2837
Guaporé,RS,Sul,PFIZER/BIONTECH,1185,1185,0
Guaporé,RS,Sul,JANSSEN,285,0,0
Guarani Das Missões,RS,Sul,BUTANTAN/SINOVAC,2720,1433,1287
Guarani Das Missões,RS,Sul,FIOCRUZ/ASTRAZENECA,2364,2079,285
Guarani Das Missões,RS,Sul,PFIZER/BIONTECH,472,470,2
Guarani Das Missões,RS,Sul,JANSSEN,55,0,0
Harmonia,RS,Sul,BUTANTAN/SINOVAC,2479,1541,938
Harmonia,RS,Sul,FIOCRUZ/ASTRAZENECA,1283,1195,88
Harmonia,RS,Sul,PFIZER/BIONTECH,258,258,0
Harmonia,RS,Sul,JANSSEN,53,0,0
Herval,RS,Sul,BUTANTAN/SINOVAC,2098,1104,994
Herval,RS,Sul,FIOCRUZ/ASTRAZENECA,1905,1701,204
Herval,RS,Sul,PFIZER/BIONTECH,372,372,0
Herval,RS,Sul,JANSSEN,49,0,0
Herveiras,RS,Sul,FIOCRUZ/ASTRAZENECA,802,693,109
Herveiras,RS,Sul,BUTANTAN/SINOVAC,646,337,309
Herveiras,RS,Sul,PFIZER/BIONTECH,139,139,0
Herveiras,RS,Sul,JANSSEN,25,0,0
Horizontina,RS,Sul,BUTANTAN/SINOVAC,5570,2855,2715
Horizontina,RS,Sul,FIOCRUZ/ASTRAZENECA,5411,4432,979
Horizontina,RS,Sul,PFIZER/BIONTECH,898,898,0
Horizontina,RS,Sul,JANSSEN,113,0,0
Hulha Negra,RS,Sul,FIOCRUZ/ASTRAZENECA,1836,1645,191
Hulha Negra,RS,Sul,BUTANTAN/SINOVAC,1113,595,518
Hulha Negra,RS,Sul,PFIZER/BIONTECH,312,252,60
Humaitá,RS,Sul,FIOCRUZ/ASTRAZENECA,1527,1364,163
Humaitá,RS,Sul,BUTANTAN/SINOVAC,1458,726,732
Humaitá,RS,Sul,PFIZER/BIONTECH,263,263,0
Ibarama,RS,Sul,BUTANTAN/SINOVAC,997,518,479
Ibarama,RS,Sul,FIOCRUZ/ASTRAZENECA,994,845,149
Ibarama,RS,Sul,PFIZER/BIONTECH,206,206,0
Ibarama,RS,Sul,JANSSEN,40,0,0
Ibiaçá,RS,Sul,FIOCRUZ/ASTRAZENECA,1963,1684,279
Ibiaçá,RS,Sul,BUTANTAN/SINOVAC,1699,862,837
Ibiaçá,RS,Sul,PFIZER/BIONTECH,385,385,0
Ibiaçá,RS,Sul,JANSSEN,26,0,0
Ibiraiaras,RS,Sul,BUTANTAN/SINOVAC,2676,1373,1303
Ibiraiaras,RS,Sul,FIOCRUZ/ASTRAZENECA,2417,2087,330
Ibiraiaras,RS,Sul,PFIZER/BIONTECH,361,361,0
Ibiraiaras,RS,Sul,JANSSEN,38,0,0
Ibirapuitã,RS,Sul,FIOCRUZ/ASTRAZENECA,1207,1009,198
Ibirapuitã,RS,Sul,BUTANTAN/SINOVAC,1104,578,526
Ibirapuitã,RS,Sul,PFIZER/BIONTECH,256,255,1
Ibirapuitã,RS,Sul,JANSSEN,30,0,0
Ibirubá,RS,Sul,FIOCRUZ/ASTRAZENECA,5754,5084,670
Ibirubá,RS,Sul,BUTANTAN/SINOVAC,5604,2846,2758
Ibirubá,RS,Sul,PFIZER/BIONTECH,872,872,0
Ibirubá,RS,Sul,JANSSEN,135,0,0
Igrejinha,RS,Sul,FIOCRUZ/ASTRAZENECA,10459,9052,1407
Igrejinha,RS,Sul,BUTANTAN/SINOVAC,8034,4181,3853
Igrejinha,RS,Sul,PFIZER/BIONTECH,1793,1792,1
Igrejinha,RS,Sul,JANSSEN,313,0,0
Ijuí,RS,Sul,FIOCRUZ/ASTRAZENECA,26505,22872,3633
Ijuí,RS,Sul,BUTANTAN/SINOVAC,26307,13681,12626
Ijuí,RS,Sul,PFIZER/BIONTECH,3725,3715,10
Ijuí,RS,Sul,JANSSEN,872,0,0
Ilópolis,RS,Sul,BUTANTAN/SINOVAC,1768,901,867
Ilópolis,RS,Sul,FIOCRUZ/ASTRAZENECA,1347,1149,198
Ilópolis,RS,Sul,PFIZER/BIONTECH,219,217,2
Ilópolis,RS,Sul,JANSSEN,25,0,0
Imbé,RS,Sul,BUTANTAN/SINOVAC,9323,5155,4168
Imbé,RS,Sul,FIOCRUZ/ASTRAZENECA,6362,5991,371
Imbé,RS,Sul,PFIZER/BIONTECH,1080,1076,4
Imbé,RS,Sul,JANSSEN,85,0,0
Imigrante,RS,Sul,BUTANTAN/SINOVAC,1008,550,458
Imigrante,RS,Sul,FIOCRUZ/ASTRAZENECA,771,661,110
Imigrante,RS,Sul,PFIZER/BIONTECH,158,158,0
Imigrante,RS,Sul,JANSSEN,20,0,0
Independência,RS,Sul,FIOCRUZ/ASTRAZENECA,2127,1877,250
Independência,RS,Sul,BUTANTAN/SINOVAC,1990,1022,968
Independência,RS,Sul,PFIZER/BIONTECH,354,354,0
Independência,RS,Sul,JANSSEN,48,0,0
Inhacorá,RS,Sul,FIOCRUZ/ASTRAZENECA,647,589,58
Inhacorá,RS,Sul,BUTANTAN/SINOVAC,598,317,281
Inhacorá,RS,Sul,PFIZER/BIONTECH,172,172,0
Inhacorá,RS,Sul,JANSSEN,16,0,0
Ipê,RS,Sul,FIOCRUZ/ASTRAZENECA,2307,2005,302
Ipê,RS,Sul,BUTANTAN/SINOVAC,2016,1032,984
Ipê,RS,Sul,PFIZER/BIONTECH,378,374,4
Ipê,RS,Sul,JANSSEN,48,0,0
Ipiranga Do Sul,RS,Sul,BUTANTAN/SINOVAC,788,395,393
Ipiranga Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,722,617,105
Ipiranga Do Sul,RS,Sul,PFIZER/BIONTECH,151,150,1
Ipiranga Do Sul,RS,Sul,JANSSEN,26,0,0
Iraí,RS,Sul,BUTANTAN/SINOVAC,2681,1350,1331
Iraí,RS,Sul,FIOCRUZ/ASTRAZENECA,2160,1957,203
Iraí,RS,Sul,PFIZER/BIONTECH,291,291,0
Iraí,RS,Sul,JANSSEN,92,0,0
Itaara,RS,Sul,FIOCRUZ/ASTRAZENECA,1601,1403,198
Itaara,RS,Sul,BUTANTAN/SINOVAC,1337,692,645
Itaara,RS,Sul,PFIZER/BIONTECH,342,342,0
Itaara,RS,Sul,JANSSEN,30,0,0
Itacurubi,RS,Sul,FIOCRUZ/ASTRAZENECA,1055,961,94
Itacurubi,RS,Sul,BUTANTAN/SINOVAC,985,501,484
Itacurubi,RS,Sul,PFIZER/BIONTECH,190,190,0
Itacurubi,RS,Sul,JANSSEN,15,0,0
Itapuca,RS,Sul,BUTANTAN/SINOVAC,562,287,275
Itapuca,RS,Sul,FIOCRUZ/ASTRAZENECA,534,452,82
Itapuca,RS,Sul,PFIZER/BIONTECH,148,148,0
Itapuca,RS,Sul,JANSSEN,15,0,0
Itaqui,RS,Sul,FIOCRUZ/ASTRAZENECA,10410,9255,1155
Itaqui,RS,Sul,BUTANTAN/SINOVAC,8006,4216,3790
Itaqui,RS,Sul,PFIZER/BIONTECH,2137,2135,2
Itaqui,RS,Sul,JANSSEN,352,0,0
Itati,RS,Sul,BUTANTAN/SINOVAC,1121,588,533
Itati,RS,Sul,FIOCRUZ/ASTRAZENECA,1062,946,116
Itati,RS,Sul,PFIZER/BIONTECH,181,181,0
Itati,RS,Sul,JANSSEN,37,0,0
Itatiba Do Sul,RS,Sul,FIOCRUZ/ASTRAZENECA,1191,1036,155
Itatiba Do Sul,RS,Sul,BUTANTAN/SINOVAC,1157,598,559
Itatiba Do Sul,RS,Sul,PFIZER/BIONTECH,245,245,0
Itatiba Do Sul,RS,Sul,JANSSEN,26,0,0
Ivorá,RS,Sul,BUTANTAN/SINOVAC,810,416,394
Ivorá,RS,Sul,FIOCRUZ/ASTRAZENECA,734,620,114
Ivorá,RS,Sul,PFIZER/BIONTECH,120,120,0
Ivorá,RS,Sul,JANSSEN,21,0,0
Ivoti,RS,Sul,FIOCRUZ/ASTRAZENECA,6703,5837,866
Ivoti,RS,Sul,BUTANTAN/SINOVAC,5666,2968,2698
Ivoti,RS,Sul,PFIZER/BIONTECH,1367,1367,0
Ivoti,RS,Sul,JANSSEN,186,0,0
Jaboticaba,RS,Sul,BUTANTAN/SINOVAC,1204,610,594
Jaboticaba,RS,Sul,FIOCRUZ/ASTRAZENECA,1121,999,122
Jaboticaba,RS,Sul,PFIZER/BIONTECH,146,146,0
Jacuizinho,RS,Sul,FIOCRUZ/ASTRAZENECA,1028,849,179
Jacuizinho,RS,Sul,BUTANTAN/SINOVAC,749,392,357
Jacuizinho,RS,Sul,PFIZER/BIONTECH,174,174,0
Jacuizinho,RS,Sul,JANSSEN,25,0,0
Jacutinga,RS,Sul,BUTANTAN/SINOVAC,1452,737,715
Jacutinga,RS,Sul,FIOCRUZ/ASTRAZENECA,1247,1032,215
Jacutinga,RS,Sul,PFIZER/BIONTECH,211,211,0
Jacutinga,RS,Sul,JANSSEN,20,0,0
Jaguarão,RS,Sul,BUTANTAN/SINOVAC,8439,4563,3876
Jaguarão,RS,Sul,FIOCRUZ/ASTRAZENECA,7318,6611,707
Jaguarão,RS,Sul,PFIZER/BIONTECH,1600,1594,6
Jaguarão,RS,Sul,JANSSEN,205,0,0
Jaguari,RS,Sul,FIOCRUZ/ASTRAZENECA,4568,3769,799
